"county_id","fips_code","state","name"
AK02,"02013",AK,Aleutians East Borough
AK01,"02013",AK,Aleutians East Borough
AK02,"02016",AK,Aleutians West Census Area
AK01,"02016",AK,Aleutians West Census Area
AK01,"02020",AK,Anchorage Municipality
AK02,"02020",AK,Anchorage Municipality
AK02,"02050",AK,Bethel Census Area
AK01,"02050",AK,Bethel Census Area
AK02,"02060",AK,Bristol Bay Borough
AK02,"02063",AK,Chugach
AK01,"02063",AK,Chugach
AK01,"02066",AK,Copper River
AK02,"02068",AK,Denali Borough
AK01,"02070",AK,Dillingham Census Area
AK02,"02070",AK,Dillingham Census Area
AK02,"02090",AK,Fairbanks North Star Borough
AK03,"02100",AK,Haines Borough
AK03,"02105",AK,Hoonah-Angoon Census Area
AK03,"02110",AK,Juneau City and Borough
AK02,"02122",AK,Kenai Peninsula Borough
AK01,"02122",AK,Kenai Peninsula Borough
AK03,"02130",AK,Ketchikan Gateway Borough
AK02,"02150",AK,Kodiak Island Borough
AK01,"02150",AK,Kodiak Island Borough
AK01,"02158",AK,Kusilvak Census Area
AK02,"02158",AK,Kusilvak Census Area
AK01,"02164",AK,Lake and Peninsula Borough
AK02,"02164",AK,Lake and Peninsula Borough
AK02,"02170",AK,Matanuska-Susitna Borough
AK02,"02180",AK,Nome Census Area
AK02,"02185",AK,North Slope Borough
AK02,"02188",AK,Northwest Arctic Borough
AK03,"02195",AK,Petersburg Census Area
AK03,"02198",AK,Prince of Wales-Hyder Census Area
AK03,"02220",AK,Sitka City and Borough
AK03,"02230",AK,Skagway Municipality
AK02,"02240",AK,Southeast Fairbanks Census Area
AK03,"02275",AK,Wrangell City and Borough
AK02,"02282",AK,Yakutat City and Borough
AK02,"02290",AK,Yukon-Koyukuk Census Area
AK01,"02290",AK,Yukon-Koyukuk Census Area
AL11,"01001",AL,Autauga
AL13,"01003",AL,Baldwin
AL13,"01005",AL,Barbour
AL03,"01007",AL,Bibb
AL03,"01009",AL,Blount
AL13,"01011",AL,Bullock
AL13,"01013",AL,Butler
AL01,"01015",AL,Calhoun
AL13,"01017",AL,Chambers
AL13,"01019",AL,Cherokee
AL03,"01021",AL,Chilton
AL13,"01023",AL,Choctaw
AL13,"01025",AL,Clarke
AL13,"01027",AL,Clay
AL13,"01029",AL,Cleburne
AL13,"01031",AL,Coffee
AL07,"01033",AL,Colbert
AL13,"01035",AL,Conecuh
AL13,"01037",AL,Coosa
AL13,"01039",AL,Covington
AL13,"01041",AL,Crenshaw
AL13,"01043",AL,Cullman
AL13,"01045",AL,Dale
AL13,"01047",AL,Dallas
AL13,"01049",AL,DeKalb
AL11,"01051",AL,Elmore
AL13,"01053",AL,Escambia
AL08,"01055",AL,Etowah
AL13,"01057",AL,Fayette
AL13,"01059",AL,Franklin
AL06,"01061",AL,Geneva
AL12,"01063",AL,Greene
AL12,"01065",AL,Hale
AL06,"01067",AL,Henry
AL06,"01069",AL,Houston
AL13,"01071",AL,Jackson
AL03,"01073",AL,Jefferson
AL13,"01075",AL,Lamar
AL07,"01077",AL,Lauderdale
AL05,"01079",AL,Lawrence
AL02,"01081",AL,Lee
AL09,"01083",AL,Limestone
AL11,"01085",AL,Lowndes
AL13,"01087",AL,Macon
AL09,"01089",AL,Madison
AL13,"01091",AL,Marengo
AL13,"01093",AL,Marion
AL13,"01095",AL,Marshall
AL10,"01097",AL,Mobile
AL13,"01099",AL,Monroe
AL11,"01101",AL,Montgomery
AL05,"01103",AL,Morgan
AL13,"01105",AL,Perry
AL13,"01107",AL,Pickens
AL13,"01109",AL,Pike
AL13,"01111",AL,Randolph
AL04,"01113",AL,Russell
AL03,"01117",AL,Shelby
AL03,"01115",AL,St. Clair
AL13,"01119",AL,Sumter
AL13,"01121",AL,Talladega
AL13,"01123",AL,Tallapoosa
AL12,"01125",AL,Tuscaloosa
AL03,"01127",AL,Walker
AL13,"01129",AL,Washington
AL13,"01131",AL,Wilcox
AL13,"01133",AL,Winston
AR05,"05001",AR,Arkansas
AR05,"05003",AR,Ashley
AR03,"05005",AR,Baxter
AR03,"05007",AR,Benton
AR03,"05009",AR,Boone
AR05,"05011",AR,Bradley
AR06,"05013",AR,Calhoun
AR03,"05015",AR,Carroll
AR05,"05017",AR,Chicot
AR04,"05019",AR,Clark
AR02,"05021",AR,Clay
AR01,"05023",AR,Cleburne
AR05,"05025",AR,Cleveland
AR06,"05027",AR,Columbia
AR01,"05029",AR,Conway
AR02,"05031",AR,Craighead
AR07,"05033",AR,Crawford
AR02,"05035",AR,Crittenden
AR02,"05037",AR,Cross
AR05,"05039",AR,Dallas
AR05,"05041",AR,Desha
AR05,"05043",AR,Drew
AR01,"05045",AR,Faulkner
AR07,"05047",AR,Franklin
AR02,"05049",AR,Fulton
AR04,"05051",AR,Garland
AR01,"05053",AR,Grant
AR02,"05055",AR,Greene
AR06,"05057",AR,Hempstead
AR04,"05059",AR,Hot Spring
AR06,"05061",AR,Howard
AR02,"05063",AR,Independence
AR02,"05065",AR,Izard
AR02,"05067",AR,Jackson
AR05,"05069",AR,Jefferson
AR07,"05071",AR,Johnson
AR06,"05073",AR,Lafayette
AR02,"05075",AR,Lawrence
AR05,"05077",AR,Lee
AR05,"05079",AR,Lincoln
AR06,"05081",AR,Little River
AR07,"05083",AR,Logan
AR01,"05085",AR,Lonoke
AR03,"05087",AR,Madison
AR03,"05089",AR,Marion
AR06,"05091",AR,Miller
AR02,"05093",AR,Mississippi
AR05,"05095",AR,Monroe
AR04,"05097",AR,Montgomery
AR06,"05099",AR,Nevada
AR03,"05101",AR,Newton
AR06,"05103",AR,Ouachita
AR01,"05105",AR,Perry
AR05,"05107",AR,Phillips
AR04,"05109",AR,Pike
AR02,"05111",AR,Poinsett
AR07,"05113",AR,Polk
AR01,"05115",AR,Pope
AR01,"05117",AR,Prairie
AR01,"05119",AR,Pulaski
AR02,"05121",AR,Randolph
AR01,"05125",AR,Saline
AR07,"05127",AR,Scott
AR03,"05129",AR,Searcy
AR07,"05131",AR,Sebastian
AR06,"05133",AR,Sevier
AR02,"05135",AR,Sharp
AR02,"05123",AR,St. Francis
AR02,"05137",AR,Stone
AR06,"05139",AR,Union
AR01,"05141",AR,Van Buren
AR03,"05143",AR,Washington
AR01,"05145",AR,White
AR02,"05147",AR,Woodruff
AR01,"05149",AR,Yell
AZ01,"04001",AZ,Apache
AZ07,"04003",AZ,Cochise
AZ01,"04005",AZ,Coconino
AZ05,"04007",AZ,Gila
AZ07,"04009",AZ,Graham
AZ07,"04011",AZ,Greenlee
AZ03,"04012",AZ,La Paz
AZ04,"04013",AZ,Maricopa
AZ01,"04015",AZ,Mohave
AZ01,"04017",AZ,Navajo
AZ06,"04019",AZ,Pima
AZ05,"04021",AZ,Pinal
AZ06,"04023",AZ,Santa Cruz
AZ02,"04025",AZ,Yavapai
AZ03,"04027",AZ,Yuma
CA06,"06001",CA,Alameda
CA01,"06003",CA,Alpine
CA01,"06005",CA,Amador
CA01,"06007",CA,Butte
CA01,"06009",CA,Calaveras
CA01,"06011",CA,Colusa
CA05,"06013",CA,Contra Costa
CA01,"06015",CA,Del Norte
CA03,"06017",CA,El Dorado
CA11,"06019",CA,Fresno
CA01,"06021",CA,Glenn
CA01,"06023",CA,Humboldt
CA13,"06025",CA,Imperial
CA13,"06027",CA,Inyo
CA14,"06029",CA,Kern
CA11,"06031",CA,Kings
CA01,"06033",CA,Lake
CA01,"06035",CA,Lassen
CA15,"06037",CA,Los Angeles
CA16,"06037",CA,Los Angeles
CA11,"06039",CA,Madera
CA02,"06041",CA,Marin
CA10,"06043",CA,Mariposa
CA01,"06045",CA,Mendocino
CA10,"06047",CA,Merced
CA01,"06049",CA,Modoc
CA13,"06051",CA,Mono
CA09,"06053",CA,Monterey
CA02,"06055",CA,Napa
CA01,"06057",CA,Nevada
CA18,"06059",CA,Orange
CA03,"06061",CA,Placer
CA01,"06063",CA,Plumas
CA17,"06065",CA,Riverside
CA03,"06067",CA,Sacramento
CA09,"06069",CA,San Benito
CA17,"06071",CA,San Bernardino
CA19,"06073",CA,San Diego
CA04,"06075",CA,San Francisco
CA10,"06077",CA,San Joaquin
CA12,"06079",CA,San Luis Obispo
CA08,"06081",CA,San Mateo
CA12,"06083",CA,Santa Barbara
CA07,"06085",CA,Santa Clara
CA09,"06087",CA,Santa Cruz
CA01,"06089",CA,Shasta
CA01,"06091",CA,Sierra
CA01,"06093",CA,Siskiyou
CA02,"06095",CA,Solano
CA02,"06097",CA,Sonoma
CA10,"06099",CA,Stanislaus
CA01,"06101",CA,Sutter
CA01,"06103",CA,Tehama
CA01,"06105",CA,Trinity
CA10,"06107",CA,Tulare
CA01,"06109",CA,Tuolumne
CA12,"06111",CA,Ventura
CA03,"06113",CA,Yolo
CA01,"06115",CA,Yuba
CO03,"08001",CO,Adams
CO08,"08003",CO,Alamosa
CO03,"08005",CO,Arapahoe
CO09,"08007",CO,Archuleta
CO08,"08009",CO,Baca
CO08,"08011",CO,Bent
CO01,"08013",CO,Boulder
CO03,"08014",CO,Broomfield
CO08,"08015",CO,Chaffee
CO08,"08017",CO,Cheyenne
CO03,"08019",CO,Clear Creek
CO08,"08021",CO,Conejos
CO08,"08023",CO,Costilla
CO08,"08025",CO,Crowley
CO08,"08027",CO,Custer
CO09,"08029",CO,Delta
CO03,"08031",CO,Denver
CO09,"08033",CO,Dolores
CO03,"08035",CO,Douglas
CO09,"08037",CO,Eagle
CO02,"08041",CO,El Paso
CO03,"08039",CO,Elbert
CO08,"08043",CO,Fremont
CO09,"08045",CO,Garfield
CO03,"08047",CO,Gilpin
CO09,"08049",CO,Grand
CO09,"08051",CO,Gunnison
CO09,"08053",CO,Hinsdale
CO08,"08055",CO,Huerfano
CO09,"08057",CO,Jackson
CO03,"08059",CO,Jefferson
CO08,"08061",CO,Kiowa
CO08,"08063",CO,Kit Carson
CO09,"08067",CO,La Plata
CO09,"08065",CO,Lake
CO04,"08069",CO,Larimer
CO08,"08071",CO,Las Animas
CO08,"08073",CO,Lincoln
CO08,"08075",CO,Logan
CO05,"08077",CO,Mesa
CO08,"08079",CO,Mineral
CO09,"08081",CO,Moffat
CO09,"08083",CO,Montezuma
CO09,"08085",CO,Montrose
CO08,"08087",CO,Morgan
CO08,"08089",CO,Otero
CO09,"08091",CO,Ouray
CO03,"08093",CO,Park
CO08,"08095",CO,Phillips
CO09,"08097",CO,Pitkin
CO08,"08099",CO,Prowers
CO07,"08101",CO,Pueblo
CO09,"08103",CO,Rio Blanco
CO08,"08105",CO,Rio Grande
CO09,"08107",CO,Routt
CO08,"08109",CO,Saguache
CO09,"08111",CO,San Juan
CO09,"08113",CO,San Miguel
CO08,"08115",CO,Sedgwick
CO09,"08117",CO,Summit
CO02,"08119",CO,Teller
CO08,"08121",CO,Washington
CO06,"08123",CO,Weld
CO08,"08125",CO,Yuma
CT01,"09001",CT,Fairfield
CT02,"09003",CT,Hartford
CT03,"09005",CT,Litchfield
CT04,"09007",CT,Middlesex
CT05,"09009",CT,New Haven
CT06,"09011",CT,New London
CT07,"09013",CT,Tolland
CT08,"09015",CT,Windham
DC01,"11001",DC,District of Columbia
DE01,"10001",DE,Kent
DE01,"10003",DE,New Castle
DE01,"10005",DE,Sussex
FL01,"12001",FL,Alachua
FL02,"12003",FL,Baker
FL03,"12005",FL,Bay
FL04,"12007",FL,Bradford
FL05,"12009",FL,Brevard
FL06,"12011",FL,Broward
FL07,"12013",FL,Calhoun
FL08,"12015",FL,Charlotte
FL09,"12017",FL,Citrus
FL10,"12019",FL,Clay
FL11,"12021",FL,Collier
FL12,"12023",FL,Columbia
FL13,"12027",FL,DeSoto
FL14,"12029",FL,Dixie
FL15,"12031",FL,Duval
FL16,"12033",FL,Escambia
FL17,"12035",FL,Flagler
FL18,"12037",FL,Franklin
FL19,"12039",FL,Gadsden
FL20,"12041",FL,Gilchrist
FL21,"12043",FL,Glades
FL22,"12045",FL,Gulf
FL23,"12047",FL,Hamilton
FL24,"12049",FL,Hardee
FL25,"12051",FL,Hendry
FL26,"12053",FL,Hernando
FL27,"12055",FL,Highlands
FL28,"12057",FL,Hillsborough
FL29,"12059",FL,Holmes
FL30,"12061",FL,Indian River
FL31,"12063",FL,Jackson
FL32,"12065",FL,Jefferson
FL33,"12067",FL,Lafayette
FL34,"12069",FL,Lake
FL35,"12071",FL,Lee
FL36,"12073",FL,Leon
FL37,"12075",FL,Levy
FL38,"12077",FL,Liberty
FL39,"12079",FL,Madison
FL40,"12081",FL,Manatee
FL41,"12083",FL,Marion
FL42,"12085",FL,Martin
FL43,"12086",FL,Miami-Dade
FL44,"12087",FL,Monroe
FL45,"12089",FL,Nassau
FL46,"12091",FL,Okaloosa
FL47,"12093",FL,Okeechobee
FL48,"12095",FL,Orange
FL49,"12097",FL,Osceola
FL50,"12099",FL,Palm Beach
FL51,"12101",FL,Pasco
FL52,"12103",FL,Pinellas
FL53,"12105",FL,Polk
FL54,"12107",FL,Putnam
FL55,"12113",FL,Santa Rosa
FL56,"12115",FL,Sarasota
FL57,"12117",FL,Seminole
FL58,"12109",FL,St. Johns
FL59,"12111",FL,St. Lucie
FL60,"12119",FL,Sumter
FL61,"12121",FL,Suwannee
FL62,"12123",FL,Taylor
FL63,"12125",FL,Union
FL64,"12127",FL,Volusia
FL65,"12129",FL,Wakulla
FL66,"12131",FL,Walton
FL67,"12133",FL,Washington
GA14,"13001",GA,Appling
GA11,"13003",GA,Atkinson
GA06,"13005",GA,Bacon
GA01,"13007",GA,Baker
GA16,"13009",GA,Baldwin
GA10,"13011",GA,Banks
GA02,"13013",GA,Barrow
GA03,"13015",GA,Bartow
GA15,"13017",GA,Ben Hill
GA15,"13019",GA,Berrien
GA12,"13021",GA,Bibb
GA12,"13023",GA,Bleckley
GA06,"13025",GA,Brantley
GA15,"13027",GA,Brooks
GA14,"13029",GA,Bryan
GA14,"13031",GA,Bulloch
GA05,"13033",GA,Burke
GA03,"13035",GA,Butts
GA01,"13037",GA,Calhoun
GA06,"13039",GA,Camden
GA14,"13043",GA,Candler
GA04,"13045",GA,Carroll
GA07,"13047",GA,Catoosa
GA06,"13049",GA,Charlton
GA14,"13051",GA,Chatham
GA08,"13053",GA,Chattahoochee
GA13,"13055",GA,Chattooga
GA03,"13057",GA,Cherokee
GA02,"13059",GA,Clarke
GA01,"13061",GA,Clay
GA03,"13063",GA,Clayton
GA15,"13065",GA,Clinch
GA03,"13067",GA,Cobb
GA11,"13069",GA,Coffee
GA15,"13071",GA,Colquitt
GA05,"13073",GA,Columbia
GA15,"13075",GA,Cook
GA03,"13077",GA,Coweta
GA12,"13079",GA,Crawford
GA01,"13081",GA,Crisp
GA07,"13083",GA,Dade
GA10,"13085",GA,Dawson
GA03,"13089",GA,DeKalb
GA15,"13087",GA,Decatur
GA12,"13091",GA,Dodge
GA12,"13093",GA,Dooly
GA01,"13095",GA,Dougherty
GA03,"13097",GA,Douglas
GA15,"13099",GA,Early
GA15,"13101",GA,Echols
GA14,"13103",GA,Effingham
GA02,"13105",GA,Elbert
GA05,"13107",GA,Emanuel
GA14,"13109",GA,Evans
GA09,"13111",GA,Fannin
GA03,"13113",GA,Fayette
GA13,"13115",GA,Floyd
GA03,"13117",GA,Forsyth
GA10,"13119",GA,Franklin
GA03,"13121",GA,Fulton
GA13,"13123",GA,Gilmer
GA05,"13125",GA,Glascock
GA06,"13127",GA,Glynn
GA13,"13129",GA,Gordon
GA15,"13131",GA,Grady
GA02,"13133",GA,Greene
GA03,"13135",GA,Gwinnett
GA10,"13137",GA,Habersham
GA10,"13139",GA,Hall
GA16,"13141",GA,Hancock
GA04,"13143",GA,Haralson
GA08,"13145",GA,Harris
GA10,"13147",GA,Hart
GA04,"13149",GA,Heard
GA03,"13151",GA,Henry
GA12,"13153",GA,Houston
GA15,"13155",GA,Irwin
GA02,"13157",GA,Jackson
GA03,"13159",GA,Jasper
GA11,"13161",GA,Jeff Davis
GA05,"13163",GA,Jefferson
GA05,"13165",GA,Jenkins
GA11,"13167",GA,Johnson
GA12,"13169",GA,Jones
GA03,"13171",GA,Lamar
GA15,"13173",GA,Lanier
GA11,"13175",GA,Laurens
GA01,"13177",GA,Lee
GA14,"13179",GA,Liberty
GA05,"13181",GA,Lincoln
GA14,"13183",GA,Long
GA15,"13185",GA,Lowndes
GA10,"13187",GA,Lumpkin
GA08,"13193",GA,Macon
GA02,"13195",GA,Madison
GA08,"13197",GA,Marion
GA05,"13189",GA,McDuffie
GA06,"13191",GA,McIntosh
GA08,"13199",GA,Meriwether
GA15,"13201",GA,Miller
GA01,"13205",GA,Mitchell
GA12,"13207",GA,Monroe
GA11,"13209",GA,Montgomery
GA02,"13211",GA,Morgan
GA09,"13213",GA,Murray
GA08,"13215",GA,Muscogee
GA03,"13217",GA,Newton
GA02,"13219",GA,Oconee
GA02,"13221",GA,Oglethorpe
GA03,"13223",GA,Paulding
GA12,"13225",GA,Peach
GA13,"13227",GA,Pickens
GA06,"13229",GA,Pierce
GA03,"13231",GA,Pike
GA13,"13233",GA,Polk
GA12,"13235",GA,Pulaski
GA12,"13237",GA,Putnam
GA08,"13239",GA,Quitman
GA10,"13241",GA,Rabun
GA01,"13243",GA,Randolph
GA05,"13245",GA,Richmond
GA03,"13247",GA,Rockdale
GA01,"13249",GA,Schley
GA14,"13251",GA,Screven
GA15,"13253",GA,Seminole
GA03,"13255",GA,Spalding
GA10,"13257",GA,Stephens
GA08,"13259",GA,Stewart
GA01,"13261",GA,Sumter
GA08,"13263",GA,Talbot
GA05,"13265",GA,Taliaferro
GA14,"13267",GA,Tattnall
GA08,"13269",GA,Taylor
GA11,"13271",GA,Telfair
GA01,"13273",GA,Terrell
GA15,"13275",GA,Thomas
GA15,"13277",GA,Tift
GA11,"13279",GA,Toombs
GA10,"13281",GA,Towns
GA11,"13283",GA,Treutlen
GA08,"13285",GA,Troup
GA15,"13287",GA,Turner
GA12,"13289",GA,Twiggs
GA10,"13291",GA,Union
GA08,"13293",GA,Upson
GA07,"13295",GA,Walker
GA03,"13297",GA,Walton
GA06,"13299",GA,Ware
GA05,"13301",GA,Warren
GA16,"13303",GA,Washington
GA06,"13305",GA,Wayne
GA08,"13307",GA,Webster
GA11,"13309",GA,Wheeler
GA10,"13311",GA,White
GA09,"13313",GA,Whitfield
GA12,"13315",GA,Wilcox
GA05,"13317",GA,Wilkes
GA16,"13319",GA,Wilkinson
GA01,"13321",GA,Worth
HI01,"15001",HI,Hawaii
HI01,"15003",HI,Honolulu
HI01,"15005",HI,Kalawao
HI01,"15007",HI,Kauai
HI01,"15009",HI,Maui
IA04,"19001",IA,Adair
IA04,"19003",IA,Adams
IA07,"19005",IA,Allamakee
IA05,"19007",IA,Appanoose
IA04,"19009",IA,Audubon
IA06,"19011",IA,Benton
IA06,"19013",IA,Black Hawk
IA01,"19015",IA,Boone
IA07,"19017",IA,Bremer
IA06,"19019",IA,Buchanan
IA03,"19021",IA,Buena Vista
IA07,"19023",IA,Butler
IA01,"19025",IA,Calhoun
IA01,"19027",IA,Carroll
IA04,"19029",IA,Cass
IA06,"19031",IA,Cedar
IA07,"19033",IA,Cerro Gordo
IA03,"19035",IA,Cherokee
IA07,"19037",IA,Chickasaw
IA04,"19039",IA,Clarke
IA03,"19041",IA,Clay
IA06,"19043",IA,Clayton
IA06,"19045",IA,Clinton
IA03,"19047",IA,Crawford
IA02,"19049",IA,Dallas
IA05,"19051",IA,Davis
IA04,"19053",IA,Decatur
IA06,"19055",IA,Delaware
IA05,"19057",IA,Des Moines
IA03,"19059",IA,Dickinson
IA06,"19061",IA,Dubuque
IA07,"19063",IA,Emmet
IA07,"19065",IA,Fayette
IA07,"19067",IA,Floyd
IA07,"19069",IA,Franklin
IA04,"19071",IA,Fremont
IA01,"19073",IA,Greene
IA01,"19075",IA,Grundy
IA04,"19077",IA,Guthrie
IA01,"19079",IA,Hamilton
IA07,"19081",IA,Hancock
IA01,"19083",IA,Hardin
IA04,"19085",IA,Harrison
IA05,"19087",IA,Henry
IA07,"19089",IA,Howard
IA07,"19091",IA,Humboldt
IA03,"19093",IA,Ida
IA06,"19095",IA,Iowa
IA06,"19097",IA,Jackson
IA02,"19099",IA,Jasper
IA05,"19101",IA,Jefferson
IA06,"19103",IA,Johnson
IA06,"19105",IA,Jones
IA05,"19107",IA,Keokuk
IA07,"19109",IA,Kossuth
IA05,"19111",IA,Lee
IA06,"19113",IA,Linn
IA05,"19115",IA,Louisa
IA05,"19117",IA,Lucas
IA03,"19119",IA,Lyon
IA02,"19121",IA,Madison
IA05,"19123",IA,Mahaska
IA02,"19125",IA,Marion
IA01,"19127",IA,Marshall
IA04,"19129",IA,Mills
IA07,"19131",IA,Mitchell
IA03,"19133",IA,Monona
IA05,"19135",IA,Monroe
IA04,"19137",IA,Montgomery
IA05,"19139",IA,Muscatine
IA03,"19141",IA,O'Brien
IA03,"19143",IA,Osceola
IA04,"19145",IA,Page
IA03,"19147",IA,Palo Alto
IA03,"19149",IA,Plymouth
IA03,"19151",IA,Pocahontas
IA02,"19153",IA,Polk
IA04,"19155",IA,Pottawattamie
IA01,"19157",IA,Poweshiek
IA04,"19159",IA,Ringgold
IA03,"19161",IA,Sac
IA06,"19163",IA,Scott
IA04,"19165",IA,Shelby
IA03,"19167",IA,Sioux
IA01,"19169",IA,Story
IA01,"19171",IA,Tama
IA04,"19173",IA,Taylor
IA04,"19175",IA,Union
IA05,"19177",IA,Van Buren
IA05,"19179",IA,Wapello
IA02,"19181",IA,Warren
IA05,"19183",IA,Washington
IA05,"19185",IA,Wayne
IA01,"19187",IA,Webster
IA07,"19189",IA,Winnebago
IA07,"19191",IA,Winneshiek
IA03,"19193",IA,Woodbury
IA07,"19195",IA,Worth
IA07,"19197",IA,Wright
ID03,"16001",ID,Ada
ID03,"16003",ID,Adams
ID06,"16005",ID,Bannock
ID06,"16007",ID,Bear Lake
ID01,"16009",ID,Benewah
ID06,"16011",ID,Bingham
ID05,"16013",ID,Blaine
ID03,"16015",ID,Boise
ID01,"16017",ID,Bonner
ID04,"16019",ID,Bonneville
ID01,"16021",ID,Boundary
ID04,"16023",ID,Butte
ID05,"16025",ID,Camas
ID03,"16027",ID,Canyon
ID06,"16029",ID,Caribou
ID05,"16031",ID,Cassia
ID04,"16033",ID,Clark
ID02,"16035",ID,Clearwater
ID04,"16037",ID,Custer
ID03,"16039",ID,Elmore
ID06,"16041",ID,Franklin
ID04,"16043",ID,Fremont
ID03,"16045",ID,Gem
ID05,"16047",ID,Gooding
ID02,"16049",ID,Idaho
ID04,"16051",ID,Jefferson
ID05,"16053",ID,Jerome
ID01,"16055",ID,Kootenai
ID02,"16057",ID,Latah
ID04,"16059",ID,Lemhi
ID02,"16061",ID,Lewis
ID05,"16063",ID,Lincoln
ID04,"16065",ID,Madison
ID05,"16067",ID,Minidoka
ID02,"16069",ID,Nez Perce
ID06,"16071",ID,Oneida
ID03,"16073",ID,Owyhee
ID03,"16075",ID,Payette
ID06,"16077",ID,Power
ID01,"16079",ID,Shoshone
ID04,"16081",ID,Teton
ID05,"16083",ID,Twin Falls
ID03,"16085",ID,Valley
ID03,"16087",ID,Washington
IL10,"17001",IL,Adams
